# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 22 09:05:46 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,default_flag,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
TIC 46432937 b,1,Transit,2024,0,1.44044527,0.00000009,-0.00000009,0,0.020650,0.000350,-0.000350,0,13.316,0.336,-0.336,0,1017.05090,34.96112,-34.96112,0,,0.53,0.01,-0.01,0,0.56,0.03,-0.03,0,90.5369000,0.2080000,-0.2070000,13.4330000,0.0003800,-0.0003800
TIC 4672985 b,1,Transit,2024,0,69.04800000,0.00040000,-0.00050000,0,0.330000,0.019000,-0.019000,0,11.500,0.751,-0.729,0,4049.13391,321.00669,-321.00669,0,,1.15,0.01,-0.01,0,1.01,0.03,-0.03,0,253.3850000,2.2140000,-2.1760000,11.4442000,0.0003410,-0.0003410
TOI-1052 b,1,Transit,2023,0,9.13970300,0.00019000,-0.00019700,0,0.091030,0.000620,-0.000630,0,2.870,0.290,-0.240,0,16.90000,1.70000,-1.70000,0,,1.26,0.03,-0.03,0,1.20,0.03,-0.03,0,129.8040000,0.5600000,-0.5550000,9.3997200,0.0003090,-0.0003090
TOI-1052 c,1,Radial Velocity,2023,0,35.80600000,0.45300000,-0.38100000,0,0.226300,0.002400,-0.002300,0,,,,,34.30000,4.10000,-3.70000,0,,1.26,0.03,-0.03,0,1.20,0.03,-0.03,0,129.8040000,0.5600000,-0.5550000,9.3997200,0.0003090,-0.0003090
TOI-1062 b,1,Transit,2021,0,4.11296000,0.00150000,-0.00150000,0,0.052000,0.024000,-0.025000,0,2.265,0.096,-0.091,0,10.15000,0.81000,-0.84000,0,G9 V,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,82.1733000,0.1635000,-0.1629000,10.0008000,0.0003740,-0.0003740
TOI-1062 c,1,Radial Velocity,2021,0,7.97200000,0.01800000,-0.02400000,0,0.080000,0.013000,-0.012000,0,,,,,9.78000,1.26000,-1.18000,0,G9 V,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,82.1733000,0.1635000,-0.1629000,10.0008000,0.0003740,-0.0003740
TOI-1064 b,1,Transit,2022,0,6.44386800,0.00002500,-0.00002500,0,0.061520,0.000860,-0.000890,0,2.587,0.043,-0.042,0,13.50000,1.70000,-1.80000,0,,0.73,0.01,-0.01,0,0.75,0.03,-0.03,0,68.0726000,0.3639000,-0.3601000,10.6491000,0.0013340,-0.0013340
TOI-1064 c,1,Transit,2022,0,12.22657400,0.00004600,-0.00004300,0,0.094290,0.001320,-0.001360,0,2.651,0.043,-0.042,0,2.50000,1.80000,-2.00000,0,,0.73,0.01,-0.01,0,0.75,0.03,-0.03,0,68.0726000,0.3639000,-0.3601000,10.6491000,0.0013340,-0.0013340
TOI-1075 b,1,Transit,2022,0,0.60473280,0.00000320,-0.00000320,0,0.011590,0.000230,-0.000200,0,1.791,0.116,-0.081,0,9.95000,1.36000,-1.30000,0,K9 V/M0 V,0.58,0.02,-0.02,0,0.60,0.03,-0.03,0,61.4592000,0.0943500,-0.0943500,12.0544000,0.0002320,-0.0002320
TOI-1107 b,1,Transit,2022,0,4.07823870,0.00000240,-0.00000250,0,0.056100,0.002400,-0.002500,0,14.572,0.560,-0.560,0,1064.72516,57.20911,-57.20911,0,F6 V,1.81,0.06,-0.06,0,1.35,0.08,-0.08,0,281.3140000,2.0310000,-2.0030000,10.3745000,0.0003670,-0.0003670
TOI-1130 b,1,Transit,2020,0,4.07455400,0.00000100,-0.00044100,0,0.045300,0.000100,-0.000200,0,3.660,0.030,-0.040,0,19.80000,0.20000,-0.30000,0,,0.70,0.01,0.00,0,0.74,0.01,-0.01,0,58.2609000,0.1700000,-0.1691000,10.9028000,0.0007740,-0.0007740
TOI-1130 c,1,Transit,2020,0,8.35018980,0.00009380,-0.00000100,0,0.073100,0.000200,-0.000300,0,13.000,0.400,-0.400,0,336.00000,2.00000,-5.00000,0,,0.70,0.01,0.00,0,0.74,0.01,-0.01,0,58.2609000,0.1700000,-0.1691000,10.9028000,0.0007740,-0.0007740
TOI-1135 b,1,Transit,2024,0,8.02772830,,,0,0.082337,,,0,9.341,0.420,-0.420,0,,,,,,1.15,,,0,1.16,,,0,114.0480000,0.3080000,-0.3060000,9.4135300,0.0005390,-0.0005390
TOI-1136 b,1,Transit,2022,0,4.17270000,0.00030000,-0.00030000,0,0.051060,0.000900,-0.000900,0,,,,,3.50000,0.80000,-0.70000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1136 c,1,Transit,2022,0,6.25740000,0.00020000,-0.00020000,0,0.066900,0.000500,-0.000500,0,,,,,6.32000,1.10000,-1.30000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1136 d,1,Transit,2022,0,12.51990000,0.00040000,-0.00040000,0,0.106200,0.000800,-0.000800,0,,,,,8.35000,1.80000,-1.60000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1136 e,1,Transit,2022,0,18.80100000,0.00100000,-0.00100000,0,,,,,,,,,6.07000,1.09000,-1.01000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1136 f,1,Transit,2022,0,26.32100000,0.00100000,-0.00100000,0,0.174000,0.002000,-0.002000,0,,,,,9.70000,3.90000,-3.70000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1136 g,1,Transit,2022,0,39.54500000,0.00200000,-0.00200000,0,0.229000,0.003000,-0.003000,0,,,,,5.60000,4.10000,-3.20000,0,,0.97,0.04,-0.04,0,1.02,0.03,-0.03,0,84.5362000,0.1583000,-0.1577000,9.3678900,0.0005890,-0.0005890
TOI-1173 b,1,Transit,2024,0,7.06466000,0.00028000,-0.00029000,0,0.069600,0.001400,-0.001400,0,9.190,0.180,-0.180,0,27.40000,1.70000,-1.70000,0,G9,0.93,0.01,-0.01,0,0.91,0.03,-0.03,0,132.3530000,0.4610000,-0.4580000,10.8041000,0.0003590,-0.0003590
TOI-1174 b,1,Transit,2024,0,8.95345800,0.00002100,-0.00002100,0,0.080000,0.001000,-0.001000,0,2.506,0.142,-0.108,0,32.00000,,,1,,0.78,0.03,-0.02,0,0.84,0.02,-0.02,0,94.6375000,0.2508000,-0.2494000,10.8073000,0.0007180,-0.0007180
TOI-1180 b,1,Transit,2024,0,9.68675300,0.00001200,-0.00001200,0,0.082000,0.002000,-0.002000,0,3.036,0.187,-0.130,0,10.00000,5.30000,-5.40000,0,,0.74,0.02,-0.02,0,0.78,0.02,-0.03,0,72.0238000,0.1326000,-0.1321000,10.7445000,0.0004180,-0.0004180
TOI-1181 b,1,Transit,2022,0,2.10318900,0.00000300,-0.00000500,0,,,,,17.026,0.661,-0.661,0,374.71969,7.31005,-7.31005,0,,1.96,0.03,-0.03,0,1.47,0.02,-0.02,0,302.8190000,3.5420000,-3.4620000,10.4776000,0.0003410,-0.0003410
TOI-1184 b,1,Transit,2024,0,5.74843200,0.00000390,-0.00000390,0,0.056000,0.001000,-0.001000,0,2.410,0.102,-0.144,0,6.80000,2.30000,-2.30000,0,,0.70,0.02,-0.02,0,0.73,0.02,-0.03,0,58.5946000,0.0780000,-0.0778000,10.6220000,0.0004140,-0.0004140
TOI-1194 b,1,Transit,2023,0,2.31064460,0.00000054,-0.00000054,0,0.034000,0.000600,-0.000600,0,8.717,0.155,-0.149,0,120.00000,5.60000,-5.70000,0,,0.96,0.02,-0.01,0,0.98,0.03,-0.03,0,149.6670000,0.6550000,-0.6490000,10.9887000,0.0004090,-0.0004090
TOI-1199 b,1,Transit,2024,0,3.67146300,0.00000300,-0.00000300,0,0.049880,0.000910,-0.000910,0,10.514,0.280,-0.280,0,75.96099,6.35657,-6.35657,0,,1.45,0.03,-0.03,0,1.23,0.07,-0.07,0,248.4270000,1.7920000,-1.7670000,10.8853000,0.0003910,-0.0003910
TOI-1201 b,1,Transit,2021,0,2.49198630,0.00000300,-0.00000310,0,0.028700,0.001200,-0.001200,0,2.415,0.091,-0.090,0,6.28000,0.84000,-0.88000,0,M2.0 V,0.51,0.02,-0.02,0,0.51,0.02,-0.02,0,37.8871000,0.0516000,-0.0516000,12.0966000,0.0006090,-0.0006090
TOI-122 b,1,Transit,2020,0,5.07803000,0.00001500,-0.00001500,0,0.039200,0.000700,-0.000700,0,2.720,0.180,-0.180,0,,,,,M3 V,0.33,0.01,-0.01,0,0.31,0.01,-0.01,0,62.1180000,0.2165000,-0.2151000,14.3357000,0.0004420,-0.0004420
TOI-1221 b,1,Transit,2023,0,91.68278000,0.00032000,-0.00041000,0,0.387000,0.026000,-0.023000,0,2.910,0.130,-0.120,0,1112.39942,,,1,,1.03,0.02,-0.02,0,0.93,0.22,-0.22,0,138.4110000,0.3870000,-0.3860000,10.5262000,0.0002450,-0.0002450
TOI-1224 b,1,Transit,2024,0,4.17827450,0.00000220,-0.00000210,0,0.035500,0.001700,-0.003400,0,2.104,0.094,-0.091,0,,,,,,0.40,0.01,-0.01,0,0.40,0.01,-0.01,0,37.3312000,0.0601000,-0.0599000,12.7824000,0.0013480,-0.0013480
TOI-1224 c,1,Transit,2024,0,17.94546600,0.00001200,-0.00001200,0,,,,,2.884,0.098,-0.098,0,,,,,,0.40,0.01,-0.01,0,0.40,0.01,-0.01,0,37.3312000,0.0601000,-0.0599000,12.7824000,0.0013480,-0.0013480
TOI-1227 b,1,Transit,2022,0,27.36397000,0.00011000,-0.00011000,0,0.088600,0.005400,-0.005700,0,9.572,0.751,-0.583,0,,,,,M4.5V-M5V,0.56,0.03,-0.03,0,0.17,0.01,-0.01,0,100.6410000,0.5730000,-0.5660000,15.2514000,0.0008480,-0.0008480
TOI-1231 b,1,Transit,2021,0,24.24558600,0.00006400,-0.00006600,0,0.128800,0.002100,-0.002200,0,3.650,0.160,-0.150,0,15.40000,3.30000,-3.30000,0,M3 V,0.48,0.01,-0.01,0,0.48,0.02,-0.02,0,27.6227000,0.0609000,-0.0609000,11.3600000,0.0009220,-0.0009220
TOI-1235 b,1,Transit,2020,0,3.44471400,0.00009000,-0.00009000,0,,,,,1.690,0.080,-0.080,0,6.69000,0.67000,-0.69000,0,M0.5 V,0.62,0.02,-0.02,0,0.63,0.02,-0.02,0,39.6345000,0.0478000,-0.0478000,10.8492000,0.0005190,-0.0005190
TOI-1244 b,1,Transit,2024,0,6.40030000,0.00001300,-0.00001300,0,0.061000,0.001000,-0.001000,0,2.376,0.132,-0.106,0,6.60000,3.80000,-3.70000,0,,0.72,0.02,-0.02,0,0.75,0.02,-0.03,0,102.5510000,0.2400000,-0.2400000,11.6765000,0.0002460,-0.0002460
TOI-1246 b,1,Transit,2022,0,4.30744000,0.00002000,-0.00002000,0,0.049000,0.002000,-0.002000,0,3.010,0.060,-0.060,0,8.10000,1.10000,-1.10000,0,K V,0.86,0.05,-0.05,0,0.87,0.03,-0.03,0,169.4220000,0.6730000,-0.6690000,11.7291000,0.0001590,-0.0001590
TOI-1246 c,1,Transit,2022,0,5.90413700,0.00001400,-0.00001400,0,0.061000,0.001000,-0.001000,0,2.451,0.138,-0.088,0,9.10000,1.30000,-1.20000,0,,0.86,0.02,-0.02,0,0.89,0.03,-0.03,0,169.4220000,0.6730000,-0.6690000,11.7291000,0.0001590,-0.0001590
TOI-1246 d,1,Transit,2022,0,18.65487400,0.00005500,-0.00005500,0,0.132000,0.003000,-0.003000,0,3.431,0.150,-0.116,0,5.40000,1.90000,-1.90000,0,,0.86,0.02,-0.02,0,0.89,0.03,-0.03,0,169.4220000,0.6730000,-0.6690000,11.7291000,0.0001590,-0.0001590
TOI-1246 e,1,Transit,2022,0,37.92548000,0.00016000,-0.00016000,0,0.212000,0.004000,-0.004000,0,3.514,0.269,-0.182,0,14.50000,2.30000,-2.30000,0,,0.86,0.02,-0.02,0,0.89,0.03,-0.03,0,169.4220000,0.6730000,-0.6690000,11.7291000,0.0001590,-0.0001590
TOI-1248 b,1,Transit,2024,0,4.36015610,0.00000110,-0.00000110,0,0.051000,0.001000,-0.001000,0,6.808,0.117,-0.120,0,27.40000,3.60000,-3.50000,0,,0.87,0.01,-0.01,0,0.90,0.03,-0.03,0,168.7350000,0.6020000,-0.5970000,11.6512000,0.0002210,-0.0002210
TOI-1249 b,1,Transit,2024,0,13.07915100,0.00005400,-0.00005400,0,0.109000,0.002000,-0.002000,0,3.271,0.307,-0.187,0,11.90000,5.20000,-5.10000,0,,0.98,0.02,-0.02,0,1.01,0.03,-0.03,0,139.4900000,0.5370000,-0.5330000,10.6987000,0.0002430,-0.0002430
TOI-125 b,1,Transit,2019,0,4.65382000,0.00033000,-0.00031000,0,0.051860,0.000860,-0.000770,0,2.726,0.075,-0.075,0,9.50000,0.88000,-0.88000,0,K0 V,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0,111.0590000,0.4440000,-0.4400000,10.7180000,0.0004110,-0.0004110
TOI-125 c,1,Transit,2019,0,9.15059000,0.00070000,-0.00082000,0,0.081400,0.001300,-0.001300,0,2.759,0.100,-0.100,0,6.63000,0.99000,-0.99000,0,K0 V,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0,111.0590000,0.4440000,-0.4400000,10.7180000,0.0004110,-0.0004110
TOI-125 d,1,Transit,2020,0,19.98000000,0.00500000,-0.00560000,0,0.137000,0.002200,-0.002200,0,2.930,0.170,-0.170,0,13.60000,1.20000,-1.20000,0,K0 V,0.85,0.01,-0.01,0,0.86,0.04,-0.04,0,111.0590000,0.4440000,-0.4400000,10.7180000,0.0004110,-0.0004110
TOI-1259 A b,1,Transit,2021,0,3.47797800,0.00000190,-0.00000170,0,0.040700,0.001140,-0.001100,0,11.456,0.336,-0.303,0,140.16233,15.57359,-14.93794,0,,0.71,0.02,-0.02,0,0.74,0.06,-0.06,0,118.1060000,0.3750000,-0.3720000,11.8104000,0.0008520,-0.0008520
TOI-1260 b,1,Transit,2021,0,3.12746300,0.00000500,-0.00000500,0,0.036700,0.001100,-0.001100,0,2.410,0.050,-0.050,0,8.56000,1.54000,-1.54000,0,,0.67,0.01,-0.01,0,0.68,0.10,-0.06,0,73.5977000,0.1607000,-0.1601000,11.5743000,0.0005360,-0.0005360
TOI-1260 c,1,Transit,2021,0,7.49313400,0.00002000,-0.00002000,0,0.065700,0.002000,-0.002000,0,2.760,0.070,-0.070,0,13.20000,4.23000,-4.23000,0,,0.67,0.01,-0.01,0,0.68,0.10,-0.06,0,73.5977000,0.1607000,-0.1601000,11.5743000,0.0005360,-0.0005360
TOI-1260 d,1,Transit,2022,0,16.60816400,0.00008300,-0.00008300,0,0.111600,0.003300,-0.003300,0,3.120,0.080,-0.080,0,11.84000,7.79000,-7.79000,0,,0.67,0.01,-0.01,0,0.68,0.10,-0.06,0,73.5977000,0.1607000,-0.1601000,11.5743000,0.0005360,-0.0005360
TOI-1266 b,1,Transit,2020,0,10.89484100,0.00001100,-0.00001100,0,0.072800,0.001100,-0.001100,0,2.620,0.110,-0.110,0,4.23000,0.69000,-0.69000,0,M3 V,0.44,0.01,-0.01,0,0.43,0.02,-0.02,0,36.0118000,0.0295000,-0.0295000,12.1222000,0.0002490,-0.0002490
TOI-1266 c,1,Transit,2020,0,18.80161100,0.00005300,-0.00005300,0,0.104700,0.001600,-0.001600,0,2.130,0.120,-0.120,0,2.88000,0.80000,-0.80000,0,M3 V,0.44,0.01,-0.01,0,0.43,0.02,-0.02,0,36.0118000,0.0295000,-0.0295000,12.1222000,0.0002490,-0.0002490
TOI-1268 b,1,Transit,2022,0,8.15770940,0.00000450,-0.00000450,0,0.071100,0.006300,-0.005800,0,9.100,0.600,-0.600,0,96.40000,8.20000,-8.30000,0,K1-K2,0.92,0.06,-0.06,0,0.96,0.04,-0.04,0,109.5570000,0.5450000,-0.5400000,10.6920000,0.0007390,-0.0007390
TOI-1269 b,1,Transit,2024,0,4.25299130,0.00000680,-0.00000680,0,0.049600,0.000900,-0.001000,0,2.401,0.150,-0.074,0,6.40000,3.00000,-2.90000,0,,0.85,0.01,-0.01,0,0.90,0.02,-0.03,0,172.1380000,0.6960000,-0.6900000,11.4712000,0.0008660,-0.0008660
TOI-1272 b,1,Transit,2022,0,3.31599000,0.00001800,-0.00001800,0,0.041700,0.000700,-0.000700,0,4.132,0.226,-0.151,0,27.00000,2.70000,-2.50000,0,,0.79,0.01,-0.01,0,0.88,0.01,-0.02,0,137.5720000,0.4030000,-0.4010000,11.6000000,0.0004970,-0.0004970
TOI-1272 c,1,Radial Velocity,2022,0,8.68110000,0.00690000,-0.00690000,0,0.079000,0.001000,-0.001000,0,,,,,21.70000,3.60000,-3.60000,0,,0.79,0.01,-0.01,0,0.88,0.01,-0.02,0,137.5720000,0.4030000,-0.4010000,11.6000000,0.0004970,-0.0004970
TOI-1273 b,1,Transit,2024,0,4.63129600,0.00000300,-0.00000300,0,0.054900,0.001000,-0.001000,0,11.097,2.466,-2.466,0,70.55791,4.76743,-4.76743,0,,1.06,0.02,-0.02,0,1.06,0.06,-0.06,0,177.1180000,1.2220000,-1.2060000,10.8662000,0.0002610,-0.0002610
TOI-1278 b,1,Transit,2021,0,14.47567000,0.00021000,-0.00021000,0,0.095000,0.001000,-0.001000,0,12.218,2.690,-2.242,0,5879.82553,158.91420,-158.91420,0,M0 V,0.57,0.01,-0.01,0,0.54,0.02,-0.02,0,75.5759000,0.1549500,-0.1549500,12.7543000,0.0002710,-0.0002710
TOI-1279 b,1,Transit,2024,0,9.61419000,0.00004000,-0.00004000,0,0.085000,0.002000,-0.002000,0,2.661,0.138,-0.106,0,10.60000,2.50000,-2.50000,0,,0.84,0.01,-0.01,0,0.88,0.03,-0.03,0,107.0550000,0.2860000,-0.2840000,10.4785000,0.0001920,-0.0001920
TOI-128.01,1,Transit,2024,0,4.94046810,,,0,0.053810,,,0,2.219,0.109,-0.109,0,,,,,,1.13,,,0,0.85,,,0,68.4727000,0.1192000,-0.1188000,8.3717300,0.0004390,-0.0004390
TOI-1288 b,1,Transit,2022,0,2.69982790,0.00000490,-0.00000490,0,0.037400,0.000700,-0.000800,0,4.968,0.108,-0.100,0,44.10000,2.70000,-2.60000,0,,0.96,0.02,-0.02,0,0.96,0.03,-0.03,0,114.8650000,0.3220000,-0.3210000,10.4468000,0.0003580,-0.0003580
TOI-1288 c,1,Radial Velocity,2022,0,416.00000000,12.00000000,-12.00000000,0,1.070000,0.030000,-0.030000,0,,,,,85.70000,12.10000,-11.70000,0,,0.96,0.02,-0.02,0,0.96,0.03,-0.03,0,114.8650000,0.3220000,-0.3210000,10.4468000,0.0003580,-0.0003580
TOI-1294 b,1,Transit,2024,0,3.91529200,0.00001500,-0.00001500,0,0.051000,0.001000,-0.001000,0,10.124,0.236,-0.221,0,63.90000,4.70000,-4.50000,0,,1.56,0.03,-0.03,0,1.16,0.06,-0.05,0,332.6480000,2.3010000,-2.2710000,11.3998000,0.0002960,-0.0002960
TOI-1294 c,1,Radial Velocity,2024,0,159.90000000,2.50000000,-2.50000000,0,0.610000,0.020000,-0.020000,0,,,,,147.00000,15.00000,-14.00000,0,,1.56,0.03,-0.03,0,1.16,0.06,-0.05,0,332.6480000,2.3010000,-2.2710000,11.3998000,0.0002960,-0.0002960
TOI-1296 b,1,Transit,2021,0,3.94437360,0.00000160,-0.00000160,0,0.051000,0.001000,-0.001000,0,14.116,0.285,-0.263,0,95.30000,4.70000,-4.60000,0,,1.70,0.03,-0.03,0,1.16,0.03,-0.02,0,323.2650000,2.8450000,-2.7970000,11.2912000,0.0003150,-0.0003150
TOI-1298 b,1,Transit,2021,0,4.53714300,0.00000300,-0.00000300,0,0.057000,0.001000,-0.001000,0,9.658,0.199,-0.173,0,99.00000,6.00000,-6.00000,0,,1.45,0.03,-0.02,0,1.22,0.02,-0.06,0,319.0360000,2.0010000,-1.9780000,11.4038000,0.0002680,-0.0002680
TOI-132 b,1,Transit,2020,0,2.10970190,0.00001200,-0.00001100,0,0.026000,0.002000,-0.003000,0,3.420,0.130,-0.140,0,22.40000,1.90000,-1.92000,0,G8 V,0.90,0.02,-0.02,0,0.97,0.06,-0.06,0,163.6780000,0.9930000,-0.9810000,11.3208000,0.0007020,-0.0007020
TOI-1333 b,1,Transit,2021,0,4.72021900,0.00001100,-0.00001100,0,0.062600,0.001100,-0.001200,0,15.648,0.628,-0.605,0,753.25710,76.27920,-76.27920,0,,1.93,0.06,-0.06,0,1.46,0.08,-0.08,0,200.4920000,1.2020000,-1.1880000,9.3503900,0.0002130,-0.0002130
TOI-1338 b,1,Transit,2020,0,95.40010000,0.00620000,-0.00560000,0,,,,,7.661,0.053,-0.053,0,11.30000,2.10000,-2.10000,0,,1.31,0.00,0.00,0,1.09,0.01,-0.01,0,399.0170000,3.1620000,-3.1130000,11.8764000,0.0001740,-0.0001740
TOI-1338 c,1,Radial Velocity,2023,0,215.79000000,0.46000000,-0.46000000,0,,,,,,,,,75.40000,4.00000,-3.60000,0,,1.31,0.00,0.00,0,1.09,0.01,-0.01,0,399.0170000,3.1620000,-3.1130000,11.8764000,0.0001740,-0.0001740
TOI-1347 b,1,Transit,2024,0,0.84742346,0.00000061,-0.00000061,0,,,,,1.800,0.100,-0.100,0,11.10000,1.20000,-1.20000,0,,0.83,0.03,-0.03,0,0.91,0.03,-0.03,0,147.4760000,1.0500000,-1.0350000,11.2087000,0.0011500,-0.0011500
TOI-1347 c,1,Transit,2024,0,4.84196200,0.00001200,-0.00001200,0,,,,,1.600,0.100,-0.100,0,6.40000,,,1,,0.83,0.03,-0.03,0,0.91,0.03,-0.03,0,147.4760000,1.0500000,-1.0350000,11.2087000,0.0011500,-0.0011500
TOI-1386 b,1,Transit,2024,0,25.84010000,0.00310000,-0.00310000,0,0.173000,0.003000,-0.003000,0,6.216,0.206,-0.170,0,45.80000,5.80000,-5.70000,0,,1.02,0.02,-0.02,0,1.04,0.03,-0.04,0,146.8580000,0.6870000,-0.6800000,10.5069000,0.0002370,-0.0002370
TOI-1386 c,1,Radial Velocity,2024,0,232.00000000,9.30000000,-9.30000000,0,0.750000,0.030000,-0.020000,0,,,,,75.20000,15.30000,-15.00000,0,,1.02,0.02,-0.02,0,1.04,0.03,-0.04,0,146.8580000,0.6870000,-0.6800000,10.5069000,0.0002370,-0.0002370
TOI-139 b,1,Transit,2023,0,11.07085000,0.00002400,-0.00003000,0,,,,,2.457,0.212,-0.124,0,,,,,,0.70,0.06,-0.06,0,0.69,0.09,-0.09,0,42.4061000,0.0764000,-0.0762000,10.0772000,0.0004760,-0.0004760
TOI-1408 b,1,Transit,2023,0,4.42587000,0.00003000,-0.00003000,0,0.057780,0.000100,-0.000100,0,25.000,4.000,-4.000,0,593.00000,4.00000,-4.00000,0,F8 V,1.53,0.02,-0.02,0,1.31,0.01,-0.01,0,139.4840000,0.4180000,-0.4170000,9.1879500,0.0002230,-0.0002230
TOI-1408 c,1,Transit Timing Variations,2024,0,2.16640000,0.00010000,-0.00010000,0,0.035870,0.000080,-0.000080,0,2.220,0.060,-0.060,0,7.60000,0.20000,-0.20000,0,F8 V,1.53,0.02,-0.02,0,1.31,0.01,-0.01,0,139.4840000,0.4180000,-0.4170000,9.1879500,0.0002230,-0.0002230
TOI-1410 c,1,Radial Velocity,2024,0,47.56000000,0.15000000,-0.15000000,0,0.239000,0.004000,-0.005000,0,,,,,27.00000,3.30000,-3.20000,0,,0.76,0.02,-0.02,0,0.79,0.02,-0.02,0,72.7512000,0.1607000,-0.1601000,10.8746000,0.0004900,-0.0004900
TOI-1410.01,1,Transit,2024,0,1.21687000,0.00003000,-0.00003000,0,0.020700,0.000400,-0.000400,0,3.101,0.220,-0.161,0,12.50000,1.10000,-1.00000,0,,0.76,0.02,-0.02,0,0.79,0.02,-0.02,0,72.7512000,0.1607000,-0.1601000,10.8746000,0.0004900,-0.0004900
TOI-1411 b,1,Transit,2022,0,1.45205270,0.00000170,-0.00000170,0,0.021220,0.000400,-0.000400,0,1.199,0.049,-0.045,0,2.00000,1.20000,-1.10000,0,,0.61,0.02,-0.02,0,0.60,0.01,-0.01,0,32.4778000,0.0225000,-0.0225000,9.8772300,0.0005260,-0.0005260
TOI-1416 b,1,Transit,2023,0,1.06975680,0.00000280,-0.00000280,0,0.019000,0.000300,-0.000300,0,1.620,0.080,-0.080,0,3.48000,0.47000,-0.47000,0,G9 V,0.79,0.04,-0.03,0,0.80,0.04,-0.04,0,55.0135000,0.0775000,-0.0772000,9.6525400,0.0002260,-0.0002260
